,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
358,4 likes,2 images,Race wheels,120 150,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Punggol Central,1.399294,103.911262,kyanleng,Joined 3 years ago,Mostly Responsive,Verified,NA,NA,NA,4.5,8,https://www.carousell.sg/p/race-wheels-1240579236/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fmdU8BW1QNlmvc6V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1774
359,16 likes,5 images,Cannodale Super Six Evo Hi Mod in unique bronze colour.,"8,800",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Hi, for sale

In a unique bronze color and special Cannodale carbon bottle cage.

Size: 44

Cannodale proprietary Knott fully integrated handlebar and stem cockpit with 3D printed expensive carbon fiber wahoo/ light meter mount.

Brown color matching Selle Italia saddle and Cannodale proprietary Knott D shape carbon seatpost.

SRAM Force AXS 12 Speed gear transmission, SRAM RED disc, and cassette 10-33 for smoother quieter drive with Ridea OSPW.

Crank arm is 155 mm length special titanium material and coupled with Carnon Ti chain rings 46/33. Bottom Bracket is C Bear with  ceramic bearings.

Campagnolo WTO 45 wheelset with 25 mm Pirelli P Zero tan side wall tires.

RFS: Hardly ride as got other bikes.

Slight nego, but lowballers will be ignored.",N,NA,NA,Y,MRT Bedok Station,1.324046,103.930786,glee595,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,63,https://www.carousell.sg/p/cannodale-super-six-evo-hi-mod-in-unique-bronze-colour-1241826135/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0k6r_6eLznvzAb-9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1296
361,23 likes,6 images,Scott Speedster 35 Road Bike,400,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Rarely used Scott Contessa Speedster Road Bike for sale, if you are looking at a reputable brand entry level bike. Comfortable geometry and can easily do above 20kmh despite Alu frame and wheels. Wife' bike, used less than 5 times. 

💡Frame: Aluminium
💡Groupset: Sora 9 Speed 
💡 Wheelset: Syncros Aluminium Wheelset
💡 Size: S (suits height 163 to 170cm)

Please feel free to PM if keen. 

Selling cheap as shown.",N,NA,NA,Y,Boon Keng MRT Station (NE9),1.31950867,103.86175045,lobanglisting,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,48,https://www.carousell.sg/p/scott-speedster-35-road-bike-1240698723/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-SG-OUHu5bFS2HW0&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1687
362,19 likes,8 images,Canyon Roadlite CF8 M Size,"2,200",Well used,Meetup,1 month ago,Road Bikes,Posted,Has minor flaws or defects.,Link to bike information: ,N,NA,NA,Y,Tampines central 7 multi story carpark,1.356155,103.938382,larcshimada,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,21,https://www.carousell.sg/p/canyon-roadlite-cf8-m-size-1238433599/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=7BjN4cUt6cUbP5J4&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2408
363,Like,2 images,1,50,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,NA,N,NA,NA,Y,RiverLife ChurchPasiris mrt ,1.37802638,103.9577722,aparajita_ghatak,Joined 2 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,2,https://www.carousell.sg/p/1-1243027640/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aN77-fzQlDvWiF2W&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=794
364,1 like,4 images,"Polygon Helios C6 Disc Road Bike, Size M","1,300",Lightly used,Meetup,4 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","M size. Lightly used. See last picture for specifications. Changed new tyres recently and only clocked less than 200km since. 
Able to negotiate, serious buyer only",N,NA,NA,Y,Blk 546 Woodland Drive 16Raffles Place MRT Interchange (EW14/NS26),1.4297056,103.79425762,starboyjin,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,47,https://www.carousell.sg/p/polygon-helios-c6-disc-road-bike-size-m-1243680370/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=r2e0CzDL4Eoew7Kc&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=456
365,4 likes,3 images,"Used Bicycle - BMX20"" Neorider",165,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Used Bicycle - BMX20"" Neorider
Bought a month ago,the bicycle itself is in very good condition and only used one or two times.Price is negotiable if you are interested, please call or nessage: 9369 6826",N,NA,NA,Y,Blk 101 Jurong East Street 13,1.33704561,103.73821087,siva.lakshaa,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/used-bicycle-bmx20-neorider-1241541148/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LcSLfmyp-7__plsS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1403
366,15 likes,2 images,Polygon 1.0 heist,200 300,Well used,Meetup,1 month ago,Road Bikes,Bumped,Has minor flaws or defects.,Most of the parts upgraded,N,NA,NA,Y,Balestier,1.325326,103.850186,nnare,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,3.9,11,https://www.carousell.sg/p/polygon-1-0-heist-1161892800/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=V7GZdavnv2YvW1ug&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2529
367,19 likes,10 images,TREK MADONE PROJECT ONE SIZE 52 RACE SHOP LIMITED,"7,500",Lightly used,Meetup,4 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","1. Size 52. OCLV 700 / weight 7.5kg & Garmine 1000 series
2. Group Set  ULTEGRA  Di2 Power Series
3. Cockpit Stock 400mm / 100mm handlebar
4. Wheelset BontragerAeolus 5 TLR. Tyres Bontrager
6. Pedals: DURACE. Crank Durace : 52 -36 / Durace Cassette 11-30 
7. Bottlecage: Bontrager Carbon.
8. Saddle Bontrager / Seatspot - stock
9.  Garmine 1000 Series
10.  The most beautifully streamlined brakes for aerodynamics n light weight
11.  Am upgrading: The latest Madone SLR 9  Project One 
12.  Comes with extra spare parts.",N,NA,NA,Y,Orchard Road & Scotts Road Main Junction,1.30507579,103.83190298,ceoasia,Joined 6 years ago,Mostly Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/trek-madone-project-one-size-52-race-shop-limited-1239048157/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XOcjX40NGTj-vB1y&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2208
368,8 likes,5 images,SPECIALIZED VENGE 49CM S-WORKS SWORKS,"4,300",Like new,Mailing · Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,"Whatsapp 8333 0860

Also Fact11r carbon
Immaculate condition
Also lowest price in the market 
SPECIALIZED VENGE 49CM
S-WORKS Venge Stem 130MM

Same day doorstep delivery is available at $30
If you want cheap, decathalon is one of the best place to shop! Happy to trade with the brands stated below
FOCUS Ultegra SWORKS Roval 105 minoura H&H YBN Trigo DAHON TERN Chris King Elite Lightworks Praxis Carbon-ti Easy Wheels Brooks THM Joseph Kuosac Ergon Extralite BMC MERIDA CANYON  S WORKS TREK FAC ENVE XX XXI 18 GX  ARGON C90 SLX CAMPAGNOLO XTR SAINT  3t venge sl6 madone sl7 DEORE XT XTR DI2 DOGMA  RED DURAACE SPECIALIZED XO X1 S BORA PETER XT SLX ZEE  Roval Red Force rival disruption speed of light S-WORKS SRAM ETAP MONGOOSE  CHWINN X5 GIANT COLNAGO SAGAN ENVE BOARDMAN ridea SHIMANO WILIER   SCOTT XO1 X9 X7 ",Y,Same day delivery S$30,Within 1 working day,Y,Beauty World Mrt Stn Exit B Pick-Up/Drop-Off Point,1.3423456,103.7755,beautyworldcycles,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,267,https://www.carousell.sg/p/specialized-venge-49cm-s-works-sworks-1238146190/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-K7WvTlu9-8PhyYg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2488
369,12 likes,7 images,Flat bar road bike,280,Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"purchased at $480
used on and off

replaced parts:
front folk
left peddle
back tyre

good condition (expect some rust), recently serviced

will throw in: 
inner rim protector
anti-puncture tape
phone holder
bell

excluded:
bottle pouch & lock

self collect at 550547",N,NA,NA,Y,Blk 548 Serangoon North Ave 3,1.37299875,103.87061465,jackosell,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,4.9,55,https://www.carousell.sg/p/flat-bar-road-bike-1229150394/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6tLs0oWl9wP6QH7C&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1861
370,31 likes,5 images,"Cervelo P5X tt bike, road bike triathlon bike with power meter","16,000",Like new,Meetup,4 days ago,Road Bikes,Bumped,Used once or twice. As good as new.,"This week special @ $16000
Usual price @$19500
Limited Edition Cervelo P5X (BIKE buy from local not like other Ads need import) 
Cervelo is no longer producing this super bike. 
Price is for Complete Bike . 
Size M (SRAM-etap). (Red etap)
Quarq Dzero Power meter. 
All the extras.
What you see is what you get . 
One careful owner and bought from / serviced at Bike & Bytes. 
Full bike with all the extras. 
Full service just done at BikenBites . Brand New Conti tyres and brand new Enve wheel. 
Use only 3 times for this bike.
Serious enquiries only. 
No time wasters (make viewing and never come) will be ignore.
WhatsApp number exchange a must. 
All viewing in the evening.",N,NA,NA,Y,SingaporeAdmiralty,1.419573,103.8464715,sdm.co,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,4.9,36,https://www.carousell.sg/p/cervelo-p5x-tt-bike-road-bike-triathlon-bike-with-power-meter-1239288700/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CvJepVtJ5-n6lyez&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=395
371,9 likes,2 images,Bicycle,80,Lightly used,Mailing · Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Mertz kids bicycle light used in a mint condition.
Price negotiable. 
Ideal for kids who are starting to learn to drive without support.

Reason for selling - my kid doesn’t want this colour anymore simple :(. ",Y,Custom courier S$15,1 working day(s),Y,SEA.ESTA | SingaporePropertyNetwork.coE!hub Downtown EastSee 2+ locations,1.37782211,103.96010934,versatile186,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,4.8,29,https://www.carousell.sg/p/bicycle-1243257142/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Wq_9sCUfuoLmsFZS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=669
372,9 likes,6 images,‼️‼️Decathlon BTWIN RC120 Road bike‼️‼️,300,Lightly used,Meetup,4 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","BTWIN RC120 Road bike for sale

- Bought around 1 year ago
- upgraded continental tires
- upgraded decathlon brand cleats
- Comes with black Van Rysel helmet, bike computer holder, bottle holder, small portable air pump, all the original dekitted reflective parts and pedals


Super good deal with bike in ready to go condition, my loss your gain

Own collection for the bike

",N,NA,NA,Y,Tampines MRT Station (EW2/DT32)Blk 437 Tampines Street 43,1.35350085,103.94510601,Bayren,Joined 7 years ago,Mostly Responsive,Verified,NA,NA,NA,4.9,74,https://www.carousell.sg/p/‼️‼️decathlon-btwin-rc120-road-bike‼️‼️-1243788217/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CvJepVtJ5-n6lyez&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=406
373,46 likes,10 images,Specialised S Work Sl5 Blackout version size 49,"2,450",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Feel free to pm if there is any queries 

Looking to sell my sl5: 

Dura ace 9100 shifters
Dura ace 9100 fd
Dura ace 9100 rd
Ultegra 8100 crankset (165mm,52/36)
Ultegra 6800 brakes (f/r) (installed with risk titanium bolts) 
Sigeyi Direct mount hanger 
S work romin saddle (leather is peeling off from regular usage)
Shimano Pro Plt 38mm/380cm handlebar 
3t arc 100mm/10cm stem comes with titanium bolts
Enve top cap with titanium bolt

No wheels and cassette included. 

Bike is in good condition only one small chip as shown in last picture. Non visible. Second owner but have the receipt and all necessary items from purchase.




Second owner of the bike. 

Logo on non drive side is covered by shiny stickers pasted by first owner which can be removed. Drive side is the original colour way. 

Mileage clocked in about 3500km in total throughout its lifetime. ",N,NA,NA,Y,Bedok Reservoir,1.3421977,103.92621511,euzbbb,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,55,https://www.carousell.sg/p/specialised-s-work-sl5-blackout-version-size-49-1240023573/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bqngu9DPepr-Wonv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1925
374,9 likes,4 images,BTWIN Bike Elops 100 Low Frame 26in Single Speed - Black,220,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","The bicycle was only bought around 2 months ago. It is in a very clean and good condition. Children's seat is also pre-installed. 

(PayNow and DBS PayLah are recommended for payment)",N,NA,NA,Y,Tampines MRT Station (EW2/DT32)Tampines East MRT Station (DT33)See 1+ locations,1.35350085,103.94510601,saicharanrr,Joined 1 month ago,Mostly Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/btwin-bike-elops-100-low-frame-26in-single-speed-black-1242296943/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=GQOrMrQJQ-YAUHog&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1069
375,52 likes,5 images,Scott Foil Di2,"2,100",Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Scott Foil Ultegra Di2 
Carbon frame and upgraded easton Carbon handlebar. Light yet sturdy enough to hold speed.

Upgraded Dura ace brakes for superb braking power 
Size 49

Bike has just been serviced for the next owner as shown in the photos. 

No crashes etc, bike has been well looked after. 

Do understand that the bike has been used, please do not expect it to be in perfect condition. 

Only alloy wheels included

All viewings to be done at 3 dairy farm heights.",N,NA,NA,Y,Dairy Farm Road,1.36475054,103.77535343,samuel802,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.9,56,https://www.carousell.sg/p/scott-foil-di2-1239576539/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=mHKXp9ZD-f3OwFol&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2030
376,14 likes,2 images,Trinx free 1.0,180,Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"trinx free 1.0
TRINX FREE 1.0 Hybrid Bike
Aluminium Alloy Frame 
21-Speed Gears SHIMANO EF500 Trigger Shifters 3 x 7 
Front Derailleur Shimano TY510 
Rear Derailleur Shimano TY300
Chainwheel 28/38/48T 
Rear Freewheel 14-28T 7S
Mechanical Caliper Brakes
Double walled Rims 
Tyres: 700 x 32C 
Weight: 14kg

",N,NA,NA,Y,Punggol Regalia,1.40272929,103.90191307,sg_toy,Joined 7 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,28,https://www.carousell.sg/p/trinx-free-1-0-1228159657/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PgnviL6ynblPIHtG&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1965
377,Like,8 images,Polygon Helios 500 road bike 54cm,395,Lightly used,Meetup,6 hours ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","105 group set 10x2 speed gears 
700c shimano wheelset with new tyres 
Frame size 54 cm 
Aluminium frame & carbon fiber fork 
Light weight unit ",N,NA,NA,Y,Woodlands Vista,1.43122807,103.79231036,streetfighter54,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,24,https://www.carousell.sg/p/polygon-helios-500-road-bike-54cm-1244488174/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=11
379,9 likes,2 images,Use bicycle like a new,90 98,Lightly used,Meetup,1 month ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.",Use bicycle working all parts good condition gears everything working like a new very smooth ,N,NA,NA,Y,Blk17 Jalan Tentaram,1.32804223,103.85996869,jugraj_singh,Joined 2 years ago,Mostly Responsive,Verified,NA,NA,NA,3.8,5,https://www.carousell.sg/p/use-bicycle-like-a-new-1227443490/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=FQeuVZaw8aogQOFi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2421
380,48 likes,4 images,TREK Madone SL 6 Disc,"6,700",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Beautiful White Madone SL 6 Disc - Size 54 (M)

*Frame-500 series OCLV Carbon , KVF(Kammtail Virtual Foil) tube shape. Adjustable top tube Iso speed, invisible cable routing, 3S aero chain keeper, T47 BB, , flat mount disc, Duo Trap S compitNkrq, 142x122mm thru axle.
*Front Wheel-Bontrager Aeolus Comp ,  
    Tubeless Ready ,18mm rim width,100x12mm thru axle
*Real Wheel-Bontrager Aeolus Comp ,  
    Tubeless Ready ,18mm rim  width,100x12mm thru axle
*Skewer front-Bontrager Switch thru axle, removable lever
*Skewer rear-Bontrager Switch thru axle, removable lever
*Tire--Bontrager R3 Hard-Case Lite, aramid  bead, 120 TPK, 700 x 25c
*Shifter-Shimano Ultegra R8020, 11 speed 
*Front derailleur-Shimano Ultegra R8000, braze-on
*Rear derailleur-Shimano   Ultegra R8000, short cage,  30T max cog
*Crank-Shimano Ultegra R8000, 50/34(compact), 172.5mm length (Crank)
*Bottom bracket-Praxis, T47 threaded, internal bearing
*Cassette- Shimano Ultegra R8000, 11-30, 11 speed 
*Chain-Shimano Ultegra HG701. 11 speed
*Saddle-Bontrager Aeolus Comp, steel rails,145mm width
*Brake rotor-Shimano MT800, center lock160mm
*Weight-8.7kg",N,NA,NA,Y,Bedok Reservoir Carpark BWaterView Condo,1.34782077,103.92501,llispl,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,2,https://www.carousell.sg/p/trek-madone-sl-6-disc-1230059032/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gMRLCAAd4x5OVnEu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1565
381,3 likes,4 images,LEKKEE bicycle,325,Lightly used,Meetup,17 hours ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","dad's bike can dm for enquiries, condition lightly used.",N,NA,NA,Y,Tampines MRT Station (EW2/DT32)Bishan MRT Interchange (NS17/CC15)See 2+ locations,1.35350085,103.94510601,thierryteoooo,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,4.9,49,https://www.carousell.sg/p/lekkee-bicycle-1244433579/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=49
382,1 like,1 image,"16"" Lightweight Folding bike Foldable bicycle with gear 6 speed thermal 24 "" inch children seat seat 27.5 16 bag mesh 26 front 29 baby child lady 20 food delivery rack kid adult WHATSAPP 89501850",180,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 



➡️ 10KG
➡️ 6 Speed Gear
➡️ 20"""" Wheel 
➡️ Ultralight Body Frame 


You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$10,3 - 4 working days,N,NA,,,kinbay,Joined 2 years ago,Not Responsive,Verified,NA,NA,NA,3.0,3,https://www.carousell.sg/p/16-lightweight-folding-bike-foldable-bicycle-with-gear-6-speed-thermal-24-inch-children-seat-seat-27-5-16-bag-mesh-26-front-29-baby-child-lady-20-food-delivery-rack-kid-adult-whatsapp-89501850-1238117101/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=V7GZdavnv2YvW1ug&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2569
383,Like,5 images,"10% off BRAND NEW 2022 Orbea Terra H40 Gravel Bike was $3,869 NOW just $3,509","3,869",Brand new,Mailing,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Direct from the Singapore distributor, this bike is brand new and assembled by Orbea-trained mechanics
Available colours/sizes
Black - Medium
Copper - Small
Mango - X-Small, Small

FRAME - Orbea Terra Hydro disc, hydroformed triple butted aluminium, HS 1,5"", PF, Thru Axle 12mm x 142mm rear, thread M12x2 P1, DT internal cable routing, 27,2mm seat tube, MMS system
FORK - Orbea Terra OMR carbon disc fork, full carbon steerer,
CRANKSET - Shimano GRX RX600-10 30x46t
HEADSET - FSA 1-1/2"" Integrated Aluminium Cup
HANDLEBAR - OC GR30-R Gravel Riser, Reach 70, Drop 125, Flare 12, Rise 15, w/Di2 hole
STEM - OC RP21 Road Performance ICR, -6º, IFC01 Computer mount interface
SHIFTERS - Shimano ST-RX400
BRAKES - Shimano RX400 Hydraulic Disc
CASSETTE - Shimano Tiagra HG-500 11-34t 10-Speed
REAR DERAILLEUR - Shimano RD-RX400
FRONT DERAILLEUR - Shimano GRX RX400
CHAIN - KMC X10
WHEELS - Orbea wheel: Ready GR with 12mm E-Thru hubset Shimano RS470 28H
TYRES - Vittoria Terreno Dry Gravel G2.0 TNT 700x38c
SEATPOST - OC2 Carbon 27.2 Offset 20
SADDLE - Fizik Aliante R5
HANDLEBAR PLUGS - Orbea Eva
FRONT WHEEL AXLE - Orbea Thru Axle 12x100mm M12x2 P1 Solid
REAR WHEEL AXLE - Orbea Thru Axle 12x142mm M12x2 P1 Solid inner threaded",Y,Standard delivery Free,3 - 4 working days,N,NA,,,Orbea_Singapore,Joined 11 months ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/10-off-brand-new-2022-orbea-terra-h40-gravel-bike-was-3-869-now-just-3-509-1243151339/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aN77-fzQlDvWiF2W&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=792
384,Like,3 images,Boom Cycling Cycling Jersey S size,50,Well used,Meetup,1 month ago,Road Bikes,Posted,Has minor flaws or defects.,NA,N,NA,NA,Y,Clementi MRT Station (EW23),1.31509495,103.76489041,shopeholic,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,6,https://www.carousell.sg/p/boom-cycling-cycling-jersey-s-size-1238683051/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=7BjN4cUt6cUbP5J4&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2362
385,4 likes,2 images,Merida Scultura road bike,"1,500",Well used,Meetup,4 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Merida scultura EVO 908 20 speed carbon road bike with ksyrium elite wheelset. Come with shimado ultegra shifters, dura-ace derailleur, sram force chain set and sram force brakes. Size 46-48cm. Well maintained and in good condition.",N,NA,NA,Y,Blk 325 Woodlands Street 32Can meet anytime at coffee shop.,1.43062679,103.77932518,ongteenkoon,Joined 1 year ago,Not Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/merida-scultura-road-bike-1238850019/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=rntPEaifUwt4DZ9B&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2261
