,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
69,5 likes,2 images,Ridley Endurance Bike SLIC,"6,900 7,500",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Ridley Endurance ultra light weight Carbon fiber Bicycle come with Ultegra Di2 and Reynolds AR1X carbon rims 

Hardly ride busy schedule 

",N,NA,NA,Y,Bedok Res. Rd Blk 122,nigel_cheng77,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,1,https://www.carousell.sg/p/ridley-endurance-bike-slic-1231915205/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=82
70,68 likes,2 images,Factor Ostro V.A.M. 52 FRAME ONLY,"4,000",Lightly used,Meetup,6 days ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Helping my friend to list his Factor OSTRO V.A.M. frame for sale.

Price is slightly negotiable. No trades either. 

Size is 52.
Colour is the classic Flicker Black Blue.
Comes with Black Inc cockpit 400/90, Ceramicspeed BB, original setback seatpost, and original accessories pack.

Only scratch is as pictured.",N,NA,NA,Y,51 Kg BugisOneBike Asia ,nyjjd,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,30,https://www.carousell.sg/p/factor-ostro-v-a-m-52-frame-only-1238011578/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=399
71,33 likes,2 images,Allez sprint,"2,500",Lightly used,Meetup,4 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Allez Sprint 2018 - Size 54cm (9/10)
Ulterga 6800 11 speed (8/10) 
Vision metron 40 wheelset (8/10)
Specialized power saddle - 143mm
Profile design traditional drop - 40cm
3T Stem 10 degree - 120mm

Suitable for beginners. 

Spare bike and have been in storage for awhile. Expect rust on the bolts other than that bike is 10/10 functional.

Does not come with pedals and Saddle bag. 

View to believe and price is NEGOTIABLE ",N,NA,NA,Y,Tampines East MRT Station (DT33),golfkilo,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,20,https://www.carousell.sg/p/allez-sprint-1238183275/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=2_aptq-6WHkTwHcY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2014
72,20 likes,1 image,SOMA Wolverine Type A,"3,000",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","(let me know soon. We're leaving SG soon)
build with high-end parts
sparingly used
Nitro Post
Hunt Wheelset
3T Carbon Fork
Brooks Cambium Seat
3T drop bars
Rene Herse/Compass Tyres
ABUS bike lock with Alarm 
Shimano's most reliable 501 drive train
original Spurcycle Bell

the build cost me more than 4k
Ask for pictures
RFS: leaving the country",N,NA,NA,Y,EMOs,vaishnav84,Joined 4 years ago,Mostly Responsive,Verified,1,1,1,5.0,27,https://www.carousell.sg/p/soma-wolverine-type-a-1238786467/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=oNuakoD2MHKIJR6k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1831
73,10 likes,5 images,Schwinn super sport Hybrid bike S #btwin# specialized #marin#giant,199,Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Great condition bike 
Mechanical disc brake
Wheel size 700CC
Frame size S
Shimano tourney 7*3 speed ",N,NA,NA,Y,Woodlands Vista,p3bikemart0003,Joined 1 year ago,Very Responsive,Verified,1,0,1,4.5,24,https://www.carousell.sg/p/schwinn-super-sport-hybrid-bike-s-btwin-specialized-marin-giant-1243004962/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=97
74,73 likes,4 images,Sales Decathlon hybrid Bicycle BTwin Riverside 100  large L size men,160,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Good condition,bought during covid, barely used.  moving out sales",N,NA,NA,Y,UE Square,pinkwhitelily,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,5.0,29,https://www.carousell.sg/p/sales-decathlon-hybrid-bicycle-btwin-riverside-100-large-l-size-men-1238649492/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=WoT4oq-uoYvK157g&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1871
75,70 likes,3 images,Pinarello dogma F10 (50cm) frameset,"2,950",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Like new condition. No scratch or fall. 
Size 50cm. 

Optional Talon handlebar with purchase @$650",N,NA,NA,Y,Smart Suites,imbaobao,Joined 5 years ago,Very Responsive,Verified,1,1,1,4.9,80,https://www.carousell.sg/p/pinarello-dogma-f10-50cm-frameset-1239229895/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=I6sbBBsu5PCgBN1j&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1656
76,22 likes,10 images,POLYGON HELIOS 500 ALU (SIZE 50),350,Well used,Meetup,3 months ago,Road Bikes,Posted,Has minor flaws or defects.,"CONDITION AND PARTS AS IS - SHIMANO
ALL ACCESSORIES PICTURED INCLUDED
I AM 165CM FOR REFERENCE

SELLING BECAUSE LOST OF INTEREST
LAST SERVICED AND CYCLED THE BIKE MID LAST YEAR
SOME RUST ON THE BICYCLE

VIEWING AND SELF COLLECT AT 460532
NEGO POSSIBLE FOR FUSS FREE BUYER",N,NA,NA,Y,Bedok,a_nbm,Joined 8 years ago,Very Responsive,Verified,1,0,1,4.9,35,https://www.carousell.sg/p/polygon-helios-500-alu-size-50-1227115049/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=2_aptq-6WHkTwHcY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1986
77,3 likes,3 images,Cycle ELOPS size M,280,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Good condition, light used.",N,NA,NA,Y,Our Tampines Hub,harmbabu0664897,Joined 5 months ago,Very Responsive,Verified,1,0,1,1.0,1,https://www.carousell.sg/p/cycle-elops-size-m-1241789093/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=TIymlxr_zUgvZFmg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=724
78,16 likes,3 images,Authentic S Works Tarmac SL6,"4,200",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Moving out sale … new place might not have a place for this beauty hence letting it go … price is neg but no low baller please … if you know your stuff, you’ll know this price is good 👍🏻 

Price come with all listed items :

•Size 56 Authentic S-Works Tarmac SL6 Frameset(Fact12r carbon) with Praxis Works BB
•3T Stem
• Prime Primavera Aero Carbon bars
• Shimano R7000 105 shifters, FD, RD
• SRAM Red Carbon Cranks
• Shimano Ultegra R8000 Cassette
•Shimano Ultegra R8010 Direct Mount Brake Callipers with Enve brake pads
• YBN GH11-TIG Gold Chain
• Selle Italia SLR Superflow Boost Saddle
•GLUB lightweight saddle
• Shimano Ultegra SPD-SL clipless pedal
• Fizik Vento Solocush Bartape Black
•Wheel Angel full carbon wheelset SL28.5 w/ White Industries Hub

Super light bike setup at ~7.2kg for this frame size.

I am 1.75m.

Frame registered in Specialised app, will release registration to next owner upon successful deal to keep legacy of authenticity.",N,NA,NA,Y,7-ELEVEN®,ahpui82,Joined 5 years ago,Very Responsive,Verified,0,1,1,5.0,63,https://www.carousell.sg/p/authentic-s-works-tarmac-sl6-1239390979/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ZXPc8PT0ZZNbgzZp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1606
79,6 likes,7 images,Trinx tempo.1.0,275,Heavily used,Meetup,2 weeks ago,Road Bikes,Bumped,Has obvious signs of use or defects.,"tempo.1.0 (Fast deal)
-front break not working but back break perfectly fine
-just changed the back tube as the one one was broken 
-just changed back breakpad and serviced the back break
-will wipe down , clean and pump before selling",N,NA,NA,Y,Blk 138 Rivervale Street,philipoza025538,Joined 9 months ago,Very Responsive,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/trinx-tempo-1-0-1239065227/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gOmDMKud1kd6YnVe&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1188
80,14 likes,10 images,1940’s Vintage bicycle,"2,500",Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"I am letting go my marvelous Gerbi vintage bike from the late 40s, to someone who can appreciate the quality of such an old and classic Italian beauty.
It used to be a sport bike, which has been converted to a semi-racer, by changing stem, handlebar, brake levers, pedals and crank with Italian top quality period correct racing parts. The saddle is new, but it has a suitable vintage style for the bike, and it’s Italian design too.

As you can see from the pictures all the
other parts are original to the bike and most of them with panto too.
Frame size is 56×56cm (cc) - (I am 178cm and I can ride it comfortably).
Rims are top quality Nisi, and clincher tyres are pretty new Challenge ones.
Ican include the pump and the saddle
bag too, along with its original crank
(which is smaller) and its original saddle.

A little history of the brand:
Giovanni Gerbi (1885 - 1954) was an Italian
road cyclist, and one of the most popular of the pioneering era of cycling.
In his career he won a Tour of Lombardy, three Rome-Naples-Rome, three Giri del Piemonte and a Milan-Turin. Also remembered for his strong personality, he was nicknamed “Red Devil”. Legend has it that the nickname was given to him when, during a race sprint, he happened to be in the middle of a religious procession. The parish priest, seeing the cyclist speeding and dressed in his traditional red racing jersey, addressed him “Who is that there, the Devil?” When he retired from racing, he started producing bikes under his name - and this is one of the very rare ones that survived in fantastic condition till our days.
",N,NA,NA,Y,Alexandra Village Food Centre,FUNTENNIS,Joined 8 years ago,Very Responsive,Verified,1,1,1,4.9,83,https://www.carousell.sg/p/1940’s-vintage-bicycle-1239892307/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=W4ckrEq5y0WJ0LuY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1454
81,27 likes,6 images,Cannondale supersix evo 2015 size 50,"1,800",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Selling a cannondale supersix evo 2015 model with ultegra groupset. Upgraded from stock and includes the following additions:

2 carbon fiber water bottle cages
Carbon seat post
Fabric saddle
Shimano clipless pedals
Cannondale foot pump
Cannondale handpump
Cannondale helmet
Cannondale seat bag with hand tools

Self pickup at my location or delivery at my convenience for serious buyers. Bike has been serviced at cannondale only.

RFS: need to make space in the house and also no time to ride often.",N,NA,NA,Y,Petir Road,ion23,Joined 9 years ago,Mostly Responsive,Verified,1,1,1,5.0,79,https://www.carousell.sg/p/cannondale-supersix-evo-2015-size-50-1227769263/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=oNuakoD2MHKIJR6k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1840
82,4 likes,6 images,Dura Ace Cassette 11-25T,150,Lightly used,Meetup,Redhill MRT Station (EW18),2 days ago,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling my Lightly Used Dura Ace Cassette 11-25T

11 speed. used only on durace groupset chains.

all teeth intact. titanium/carbon. no broken chip, dents. 100% shifting working well.

lightly used.

mileage below 1000km

RFS: Changed groupset. dm if keen",N,NA,NA,Y,Redhill MRT Station (EW18),matte777cute,Joined 2 months ago,Mostly Responsive,Verified,1,0,1,5.0,6,https://www.carousell.sg/p/dura-ace-cassette-11-25t-1243108429/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=20
83,4 likes,4 images,Giant Escape Disc 3 Small,450,Lightly used,Mailing · Meetup,2 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","This Giant Escape Disc 3 is a great bike for commuting, running errands, or just getting around town. It's in good condition and has been well-maintained. The bike has a Shimano Tourney drivetrain, Tektro mechanical disc brakes, piston rims and continental 5000s.

The bike is a size Small, which is perfect for riders between 152 and 165. It's a lightweight bike, so it's easy to ride and maneuver. The disc brakes provide excellent stopping power, even in wet conditions.

The size Small of the Giant Escape Disc 3 has a frame height of 52 cm

This bike is ready to ride! It's needs a tune up and is in great condition. I'm selling it because I'm upgrading to a new bike.

",Y,Same day delivery Free,Within 1 working day,Y,Bidadari Park,legit1111,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,197,https://www.carousell.sg/p/giant-escape-disc-3-small-1243090039/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=39
84,2 likes,1 image,Road bike,270,Like new,Meetup,2 months ago,Road Bikes,Posted,Used once or twice. As good as new.,NA,N,NA,NA,Y,Playground @ Compassvale Bow,josephinezhang,Joined 5 years ago,Mostly Responsive,Verified,1,0,1,5.0,2,https://www.carousell.sg/p/road-bike-1230983466/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=548
85,34 likes,4 images,Road Bike,800,Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Admiralty MRT Station (NS10),dexterxy.,Joined 9 years ago,Mostly Responsive,Verified,1,1,1,5.0,20,https://www.carousell.sg/p/road-bike-1242369978/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=404
86,Like,2 images,Camp Nova Diamond Colour 490mm,"2,499",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",This is the camp Nova road bike 490mm with hydraulic brake. ,N,NA,NA,Y,Bukit Gombak MRT Station (NS3),carricksoh22594,Joined 7 months ago,Mostly Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/camp-nova-diamond-colour-490mm-1240561020/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gOmDMKud1kd6YnVe&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1211
87,46 likes,6 images,Pinarello F10,"7,000",Lightly used,Meetup,1 week ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Pinarello Is Dogma F10

Size: 51.5

Components: Dura Ace Di2 9070

Crank:53/39 

Cass: 11/28

With Ceramic Speed OSPW

Wheelset: Custom Scope R5 with Dura Ace Hub

Selling without  paddle and computer mount

Handle Bar: C to C 44

Bike purchase from Cycleworx 

No trade 

Low baller stay away",N,NA,NA,Y,Tagore LaneYishun MRT Station (NS13),dreambikee,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,69,https://www.carousell.sg/p/pinarello-f10-1230962221/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=517
88,6 likes,5 images,Giant Defy advance 1 Size M,"2,800",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"(2021)Giant Defy advance 1 

Size M(169cm~180cm)

Giant SL2 Carbon Wheelset 42mm

7.3kg",N,NA,NA,Y,Paya Lebar MRT Interchange (EW8/CC9),NeoBunZ_Jo,Joined 7 years ago,Very Responsive,Verified,0,1,1,5.0,12,https://www.carousell.sg/p/giant-defy-advance-1-size-m-1241003451/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xbNpolAVteU4e8TN&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1058
89,27 likes,5 images,Boardman Elite Air 9.8 Carbon Aero Bike,"2,199",Well used,Meetup,2 days ago,Road Bikes,Bumped,Has minor flaws or defects.,"Brand: Boardman
Size: 50
Rider height: 164cm
Model: 2016 Elite Air 9.8
Condition: 8/10

Specification:
Frame: Full Carbon
Groupset: Fullset Shimano Ultegra 6800
Pedal: Shimano Ultegra 8000
Seat: Fizik Vento Argo R1 Carbon rail
Wheelset: Clincher Prime Black 50MM Carbon (Tubeless ready)
Tyre: Brand new 28mm Continental Grand Prix 5000 
Brake: TRP integrated rim brake. 
Handlebar: 3T carbon
Bottle Cage: 3T 

No obligation viewing but only at my convenience. Please do not schedule a weekday with me as I'm a busy working adult.

Price is negotiable. However, low ballers will be ignored and blocked.",N,NA,NA,Y,Oasis @ EliasPasir Ris MRT Station (EW1),wils777,Joined 1 year ago,Very Responsive,Verified,1,0,1,5.0,10,https://www.carousell.sg/p/boardman-elite-air-9-8-carbon-aero-bike-1231792718/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=28
90,12 likes,1 image,🔥Merida scultura ( rival edition)  hot sale 🔥,"4,400",Brand new,Meetup,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Brand  new 

Built around the new wireless Rival groupset from SRAM the SCULTURA RIVAL EDITION takes clean lines to new heights. With its new streamlined frame and updated cable management, the new SCULTURA brings low weight and class-leading comfort to the table, while the wireless setup doesn’t even show the slightest stretch of cable near the two derailleurs. Upgraded aerodynamics paired with impressive handling and remarkable comfort make the RIVAL EDITION a true allrounder.

New for 2022, we are excited to present the 5th generation of our lightweight racer. While incorporating selected aero details from our test and award-winning REACTO aero bike, the new SCULTURA is the most aerodynamic ever. Yet, it remains true to its lightweight, agility and rider comfort focus; in fact it takes these factors to the next level. The new SCULTURA demonstrates outstanding compliance, providing the rider with class-leading riding comfort that will help to keep the body fresh for the final sprint or ascent. The new CF5 and CF3 carbon versions share their geometry with our REACTO, given the rider Team Bahrain Victorious race-proven handling. Available in carbon and aluminium and as either disc brake or rim brake option, our classic road bike combines outstanding comfort with whippet-like acceleration and class-leading climbing pedigree.


FRAME SCULTURA CF3 V
FRAME SIZE XXS, XS, S, M, L, XL
COLOR DARK PURPLE (SILVER) / Black silver 
FORK SCULTURA CF3 Disc
BRAKES Sram ED Rival eTap AXS
ROTORS Sram DB Rotor Centerlock Paceline
BRAKE LEVER Sram ED Rival eTap AXS
HEADSET FSA ACR
HANDLEBAR MERIDA EXPERT SL
HANDLEBAR STEM FSA SMR ACR
GRIP MERIDA ROAD Expert
DERAILLEUR (F) Sram Rival eTap AXS
DERAILLEUR (R) Sram Rival eTap AXS
SHIFTERS Sram Rival eTAP AXS HRD
SEAT POST MERIDA TEAM SL
SEAT CLAMP MERIDA EXPERT
SADDLE MERIDA EXPERT SL
CHAIN Sram Rival 12s
CRANK Sram Rival eTap AXS
FREEWHEEL CS XG 1250 D1
BOTTOM BRACKET Sram Pressfit Dub, Presfit 86.5
WHEELSET Fulcrum Racing 800 DB
TYRE FRONT Continental Grand Sport Race
TYRE REAR Continental Grand Sport Race
AXLES MERIDA EXPERT SL
MAX. WEIGHT 120 kg
",N,NA,NA,Y,Northstar,autumn_angel_sports_pte_ltd,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,376,https://www.carousell.sg/p/🔥merida-scultura-rival-edition-hot-sale-🔥-1238418594/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CBPrbDlEVepG683U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1944
91,15 likes,2 images,s-works sl7 taiwan size 54,"2,600",Like new,Meetup,5 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"s-works sl7 taiwan set
size 54
2022-2023 quick step pro team colourways
shimano 105 r7025 groupset
magene pes powermeter 170/50
with magene exar db45 wheelset $2600
with elite 50mm wheelset $2100
without powermeter -$250（install back 105 crankset）
free lazer Genesis helmet size L",N,NA,NA,Y,Blk 75 Bedok North Road,gohshihuai,Joined 2 years ago,Very Responsive,Verified,1,1,1,5.0,20,https://www.carousell.sg/p/s-works-sl7-taiwan-size-54-1242529479/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=i1eymQnXgC4TK2M9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=335
92,9 likes,1 image,"Shimano Gear 21 Speed 26 inch Spoke Road bicycle hybrid Bike Racing bike Drop bar Rear rack child lady 26"" bag seat inch mesh 27.5 thermal food 29 baby seat 20"" WHATSAPP 89501850",230,Brand new,Mailing,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 



21 Speed Shimano gear
700c Wheel size
21"""" Frame size 
Disc brakes 
Ergonomically-designed Adjustable seat Post
High quality tires
Electrostatic Spray painted (Water & Dust Proof coated)


Suitable for food delivery riders or cyclists who is looking for a simple and light bicycle.

Add on: Back rack $28


You can also visit www.dashlab.sg for purchase or more products.


  
 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,lin-shop,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,4.6,9,https://www.carousell.sg/p/shimano-gear-21-speed-26-inch-spoke-road-bicycle-hybrid-bike-racing-bike-drop-bar-rear-rack-child-lady-26-bag-seat-inch-mesh-27-5-thermal-food-29-baby-seat-20-whatsapp-89501850-1238821820/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=oNuakoD2MHKIJR6k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1800
93,2 likes,1 image,Bicycle,170,Brand new,Meetup,3 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,全新变速自行车,N,NA,NA,Y,太上老君庙Farrer Park MRT Station (NE8),thomas0633,Joined 6 years ago,Very Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/bicycle-1243001136/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=100
94,26 likes,5 images,Bicycle,100,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",like new,N,NA,NA,Y,Blk 511A Yishun Street 51,suihuatpang,Joined 1 year ago,Not Responsive,Verified,1,0,0,5.0,3,https://www.carousell.sg/p/bicycle-1239553747/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ZXPc8PT0ZZNbgzZp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1587
95,28 likes,10 images,Conalgo C40 with modern components,"2,500",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",,N,NA,NA,Y,Derek Bicycle Services Pte Ltd,derekler,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,63,https://www.carousell.sg/p/conalgo-c40-with-modern-components-1239814344/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=W4ckrEq5y0WJ0LuY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1474
96,38 likes,5 images,Giant Road Bike XS,450,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","My son has grown out of his road bike.
Aluminium frame with a carbon fibre fork.
Seat has deteriorated in the Singapore climate and needs attention.
All other items are in good condition.",N,NA,NA,Y,East Coast Park,fezplease,Joined 7 years ago,Very Responsive,Verified,1,0,1,4.8,17,https://www.carousell.sg/p/giant-road-bike-xs-1241210950/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XFqURe1R8ncLbkNK&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1001
